Latitude,Longitude
-6.9299324834070575,107.5949453658159
-6.905490190209176,107.73137506323954
-6.890199927169029,107.58884760987537
-6.959659989391023,107.60330684516086
-6.9178303556020735,107.59052211557189
-6.9275700862945255,107.6737554225549
-6.917106137421041,107.70399790314677
-6.885052413474108,107.62365574331669
-6.929723910442173,107.58833773682318
-6.8956399461664395,107.62134041845232
-6.903937561837943,107.6352985760065
-6.950019680823523,107.64612156862962
-6.880238067442439,107.58582445615488
-6.883327060616928,107.62814103065016
-6.932855960226245,107.63852606615113
-6.951183750827424,107.67148736469899
-6.854075566724648,107.5994417353823
-6.9578357802173505,107.62570654666409
-6.9353413710113205,107.61556159474517
-6.942413921061174,107.67118516704001
-6.9432683914426,107.68811923799764
-6.950036860783847,107.70313124456861
-6.910627971179952,107.5773207014783
-6.954148073152972,107.65347513383306
-6.926280578730795,107.68132517147895
-6.944228797564925,107.70681717242658
-6.866043021800596,107.57724882916243
-6.882949294222575,107.59244759039743
-6.910575427762789,107.73197811374324
-6.925350786004203,107.59901653445361
-6.8913231590543536,107.6791521830414
-6.893537261769713,107.67830511554514
-6.876118635291128,107.5937714743521
-6.8727993681572475,107.61966176396068
-6.893850195926856,107.67255841297599
-6.916734053929604,107.56971326144058
-6.8762390095679775,107.57999821152781
-6.904627050801502,107.61130308865614
-6.887630488387712,107.58646991359944
-6.898682771156027,107.56645736784839
-6.948561128313859,107.68095192822149
-6.899493515797197,107.68230981768986
-6.902570628737819,107.65384830317606
-6.956662991314696,107.57919756460527
-6.918168128179388,107.59888658309265
-6.960737901241118,107.70192353132765
-6.953776662454704,107.67405855141492
-6.9445635456901,107.58282113734174
-6.8537204201923645,107.61816608926121
-6.937909785658981,107.63840635237946
-6.905960281075061,107.64343478920405
-6.900471395346721,107.70169310601385
-6.951519698581206,107.56608109424815
-6.911819514724226,107.65226663551114
-6.9145473186039865,107.62290684500879
-6.913965424078894,107.71421886447897
-6.960063025967139,107.58366428169599
-6.904262776949086,107.58527130259827
-6.955367944838651,107.694149619247
-6.884578431016948,107.60371552297963
-6.948199904439409,107.6089188286125
-6.906875716336624,107.65128735300998
-6.909925549859141,107.58846822144841
-6.907852394621775,107.63248195025238
-6.9196057601897225,107.5972380964684
-6.955990084303723,107.59851580844933
-6.941134671437694,107.70431799958658
-6.915938285888162,107.66442496177532
-6.907893500910703,107.6393832589222
-6.96247883626159,107.68621449290204
-6.95235636306373,107.63801587008722
-6.897050875862022,107.62978137799783
-6.921720306280072,107.70795475747572
-6.9243456323043295,107.71585981002823
-6.8743766087449725,107.58080515798768
-6.842263639402042,107.597239297713
-6.940457786723111,107.64548524962574
-6.944128191023475,107.67306727339414
-6.9178610853442635,107.70318163673137
-6.9562829738466005,107.65338479781738
-6.913499991114638,107.64980123858084
-6.889865055041821,107.66478384133346
-6.918160721644357,107.60182714986884
-6.950901129262932,107.66050012496568
-6.914699495939451,107.67129122693443
-6.918852556148468,107.58583070696966
-6.870168055646648,107.58381716240464
-6.90790749695377,107.7203243553017
-6.884207111792171,107.60187223008977
-6.957939978993939,107.71248309094945
-6.905337388723102,107.61559437467852
-6.9527920770835365,107.61547312617823
-6.939766247851091,107.70801914663703
-6.957923033098324,107.61242904720683
-6.907385830298906,107.70574527300874
-6.960308577961349,107.61842611634049
-6.956330782603982,107.63001368696919
-6.9371530029834005,107.5868287022549
-6.891461750339101,107.63350499111449
-6.91857853520747,107.63613013976722
-6.935448570004239,107.69409966800981
-6.936450788584767,107.56192693670515
-6.934077369741712,107.71377774276932
-6.9049147927029555,107.68547714770456
-6.870189095950551,107.59096392726629
-6.932147324418792,107.71440094592835
-6.91891309875657,107.7022449215369
-6.905829404086425,107.65488277250579
-6.921282634474846,107.71604438670956
-6.944177941749003,107.56872021021098
-6.899992001669322,107.6280626970741
-6.887502555118677,107.61698050806748
-6.916715358934591,107.69619766357528
-6.904566887594572,107.6261773599946
-6.8777797761399615,107.62504765589269
-6.939140171241253,107.60539812235415
-6.86810876881642,107.61362712586468
-6.946968971782191,107.56737607909908
-6.932335512991687,107.65393695450624
-6.894646766752766,107.5759170830312
-6.946373634420513,107.5633745623324
-6.918464714197132,107.6136734302156
-6.8941090975190065,107.64374441861354
-6.949222921867802,107.65339572132088
-6.931322386756868,107.5973594899968
-6.930057509838753,107.66233305343285
-6.893034198088055,107.67375667297532
-6.9074024587221174,107.71055979600635
-6.915930049538285,107.72212127086961
-6.933847307016256,107.69320209616791
-6.865115786870155,107.61987302481664
-6.897629771698329,107.68268476641451
-6.912054583572876,107.65038994636461
-6.918256974174018,107.59566255937395
-6.935436403161953,107.69117641243224
-6.926504144304561,107.645384817326
-6.966456806486312,107.69504758146117
-6.886552706175588,107.59502315530192
-6.898521165821555,107.56440757339259
-6.921362757223721,107.70152457723881
-6.954178331363337,107.653725304335
-6.895192833727392,107.71001794727805
-6.923807197081833,107.71347364866403
-6.907183135496993,107.61376654021237
-6.912357414321077,107.6623206015487
-6.934842024889479,107.55952991897657
-6.885059351765783,107.6636021533962
-6.92636926762066,107.6063579166521
-6.931614346047371,107.59551294048147
-6.914706249622593,107.57787017900492
-6.905890881390854,107.7152343997187
-6.9597620185137306,107.69820388645286
-6.92255661338576,107.61762276152808
-6.892022442201765,107.6243399102781
-6.860909997633817,107.59483273119218
-6.933665901834095,107.67283575711625
-6.900698247779896,107.60700064417918
-6.9186874058459855,107.67793841143782
-6.8962304446716685,107.72880987828182
-6.917778643172807,107.58381813138045
-6.908014594264302,107.61730949500108
-6.8928379467446375,107.60889028578353
-6.8896387606981,107.55879279171515
-6.923567859374826,107.58584473471582
-6.965853899044521,107.66417208928763
-6.918262488697469,107.684946406221
-6.934300970910192,107.66024091936559
-6.909211949649269,107.67952128459424
-6.935666483549072,107.57754081553021
-6.9588155068125985,107.58816134784183
-6.893049352065372,107.60054595709616
-6.951088277045609,107.67823300025607
-6.9127237224835785,107.58810780878309
-6.913180522026558,107.68757692677646
-6.921207730110625,107.67846508753719
-6.939837811056327,107.64117821507331
-6.951710085657754,107.59357110124324
-6.901251095108847,107.659535078296
-6.953908520102589,107.62909590097634
-6.889955077666548,107.63229237470162
-6.908792598017686,107.6265075541881
-6.924096001674726,107.62809256281598
-6.93988712557075,107.59958100243821
-6.931462584091851,107.55877199310653
-6.882649954963849,107.58883798142794
-6.894822571822902,107.56807588212664
-6.915004567954752,107.6082721539086
-6.957576206038187,107.60859079080872
-6.89223149824846,107.60898450163673
-6.940862082191704,107.6314742551334
-6.906739597547747,107.7251279028713
-6.929439438641903,107.62453876938541
-6.926061651115777,107.5772153270651
-6.902696375342479,107.6126552469574
-6.912302137910092,107.61354191033918
-6.908439508566201,107.73355795060186
-6.90627232221811,107.57205769266645
-6.942222223583149,107.57828938061829
-6.937925675388539,107.70229411242748
-6.937417468352631,107.56698233653485
-6.935665897370103,107.71143927635562
-6.957239433388893,107.65067337180696
-6.9231649347989705,107.69540691679502
-6.89975084032874,107.64803110425365
-6.903341873659266,107.60242511192519
-6.962797620538986,107.70209697582358
-6.919032426930032,107.5792685029056
-6.926184948452452,107.71938854046768
-6.9349768844220945,107.60746892501112
-6.954384066601611,107.59021996506586
-6.951085909611793,107.58747168683311
-6.873833412121209,107.59854998351602
-6.899443271671099,107.57172196842694
-6.915488261922358,107.72184668223736
-6.931719384007064,107.64730526355817
-6.933322688968859,107.60468091464742
-6.949593940906394,107.59752669990982
-6.866316856461706,107.59418169310919
-6.95830540037922,107.70929052321618
-6.881843882005462,107.61296308468697
-6.889604180177359,107.61605320548148
-6.932569870729916,107.67986321076478
-6.954654040721237,107.57001077112264
-6.920415942574566,107.6131796449888
-6.899256027222677,107.63315925730389
-6.919125997950336,107.63599268434672
-6.900254557919974,107.65894311333932
-6.895718239419189,107.66542072803546
-6.949133207963899,107.6349382940514
-6.9296779090481895,107.59838566535316
-6.900288374095577,107.57878207668203
-6.93330572830685,107.70084883443748
-6.946191153393958,107.60975429416446
-6.961413729252898,107.60537491399528
-6.964561367198776,107.70286956203
-6.886213660297468,107.60672715201406
-6.908867499271647,107.72939828670194
-6.908723764179345,107.5798189893656
-6.953985149451204,107.65803100991292
-6.951242244130336,107.5965338665341
-6.919610851655774,107.67804430413311
-6.911273720628453,107.65126388612953
-6.949426492711833,107.6647193493669
-6.900593125296977,107.63244673213434
-6.899423744741504,107.6250838456625
-6.9038412624488315,107.62613188748571
-6.965719402096525,107.70592470478005
-6.899184603293994,107.64730110064357
-6.871593484666783,107.60205568936904
-6.932949648126479,107.60094312282015
-6.877400819672858,107.61498134236292
-6.946150899278204,107.60494888321698
-6.903197181635923,107.71775938157649
-6.9153560242324,107.58773535489708
-6.900346739710776,107.59396647172504
-6.956464511293763,107.6927976194417
-6.894508198552201,107.60622640633493
-6.934761349952131,107.63191850175978
-6.879569511478766,107.58432677467265
-6.954314463638063,107.69961589896462
-6.938841857505459,107.62202158864761
-6.894494714189509,107.55942626324928
-6.942878700138603,107.5808158691608
-6.93348843867092,107.6445727688822
-6.92003008504874,107.65041125712905
-6.937793051646086,107.67240459077973
-6.956144878484836,107.70520393157742
-6.956863973133212,107.6816422226697
-6.8786986873165095,107.57940959739621
-6.897601507639604,107.73070853711917
-6.909981332529486,107.5756304548951
-6.959180553071738,107.60198749924595
-6.9173060557498935,107.63196140395466
-6.938953357408068,107.68375076016324
-6.875603353911307,107.60180806035486
-6.931869141274544,107.58133443476314
-6.924722866171985,107.57324488149443
-6.890891134874975,107.63464137866642
-6.9355633768266856,107.55502228032339
-6.851085794981233,107.60192383971774
-6.912790244527963,107.72894733240156
-6.898460470259262,107.66435411084521
-6.902409208353398,107.56520712820364
-6.902370085564301,107.71758337533743
-6.952861511934109,107.5683947810679
-6.916473819965343,107.60053487140118
-6.8866623673891825,107.60541478987246
-6.942198940074011,107.68737478103179
-6.890984327190675,107.58206315320425
-6.915822597779487,107.69330006496209
-6.916143379828905,107.6205177068738
-6.89720633225331,107.6315753071636
-6.9297634436606685,107.56717136465625
-6.855486199368593,107.60061402396636
-6.8455540852840455,107.59342515394684
-6.95240658740208,107.67309746905427
-6.921612855778112,107.64432213035859
-6.920939281410721,107.64044002769907
-6.942538188785882,107.61936071792228
-6.91418567047358,107.68382677965727
-6.885188205078723,107.61367587989153
-6.866964691432075,107.61181315250569
-6.9635258704289535,107.69777759283883
-6.955943798085886,107.67004033147363
-6.9106159089102945,107.72039212117517
-6.929890157647126,107.7027987201701
-6.860006546362249,107.61979929616187
-6.906080419557516,107.67818412526644
-6.924718810781785,107.6853340107453
-6.968810855838504,107.69585886206727
-6.897674413902845,107.6435863170446
-6.931448835852468,107.57719562508973
-6.900527127478733,107.59236165085765
-6.92800530431083,107.55070327040622
-6.882297091677314,107.58647172117325
-6.9170124354766545,107.62668990260529
-6.8687974722010985,107.57974079860455
-6.8894341501640985,107.56572607549126
-6.912925659480953,107.60690741931278
-6.896338992405708,107.63064832568374
-6.9263202931955625,107.59538535619141
-6.943754380327025,107.56142308583303
-6.953467297994399,107.57400920630027
-6.952997095666514,107.64793911893798
-6.952243171297027,107.60849918208065
-6.908860128931049,107.70194380844862
-6.896604763261091,107.61357225029012
-6.911325282696024,107.58620237318492
-6.8941035959047365,107.58339844700436
-6.964732585863339,107.6586713139177
-6.87797172805568,107.57716699441036
-6.962655209966156,107.67710870632806
-6.9354700048619105,107.57386831088283
-6.933567082034314,107.64114227686454
-6.966769245948448,107.67764961560724
-6.86822538456685,107.59206010683752
-6.894210158297688,107.58769883188927
-6.957181992552104,107.67064340532116
-6.90875344496961,107.58576219329252
-6.852577979699941,107.5923659227325
-6.942750450834842,107.68888408145597
-6.94142109351939,107.70016707852992
-6.939002042961626,107.67862584498486
-6.950788871541786,107.67971171645792
-6.894401420446552,107.66121303419382
-6.860381986811105,107.61888928142606
-6.9454062704096495,107.61730966754631
-6.944913656357792,107.57182614810193
-6.949420895475104,107.71084959159198
-6.934123913010447,107.57692178381933
-6.944497663724687,107.62965234520583
-6.903481074970834,107.64841292433324
-6.892483337163017,107.56460746675143
-6.9216840321714725,107.72276245442286
-6.905955769395274,107.72969492812645
-6.929246101522492,107.54756772013198
-6.921522749688179,107.62457801364069
-6.944726843046538,107.69954028420189
-6.9467296964143985,107.57978019267316
-6.887710766785147,107.66706999666285
-6.927665065437302,107.60468058110948
-6.94566264415486,107.58539362141993
-6.861436027387106,107.60516927001328
-6.892056566765635,107.571368840115
-6.952670723147739,107.61168861153881
-6.9587620695833285,107.59717038076771
-6.878847939303439,107.62526210273764
-6.9048967244420645,107.7124349192091
-6.931817224582992,107.60009266056939
-6.958415159385897,107.61806196581969
-6.937866720572489,107.55542113465528
-6.930696293769936,107.54988324159292
-6.880834774402334,107.57684102270764
-6.945036677816844,107.652239400408
-6.958442752867044,107.62612740247828
-6.946481838577722,107.62620775765204
-6.953710035912102,107.70352203888211
-6.914296981952034,107.60989400609536
-6.909304161474344,107.66262715594351
-6.9078723148904295,107.70910813250634
-6.890050130208263,107.63109778567807
-6.941652022682307,107.60403731931588
-6.915032895692803,107.63236382390201
-6.9502498750147,107.60545344072413
-6.965276044255086,107.64327736993631
-6.948052912917474,107.67146407920048
-6.909108372839388,107.5781902177701
-6.881279946620791,107.58743754357177
-6.949617603425314,107.65122522660454
-6.946011278819478,107.59522800023458
-6.956664765679385,107.64498062367132
-6.932292580033169,107.71132217610722
-6.937808564212726,107.68342874943411
-6.929335387338917,107.5947267728847
-6.953056122180664,107.567358241177
-6.8839719427013835,107.59391507912856
-6.929297224832498,107.66083503651356
-6.928966327512811,107.69358498663235
-6.946005215766153,107.65844066242958
-6.9388740941087335,107.59281106858256
-6.902977133953068,107.73130139516311
-6.888069026136059,107.58551410723672
-6.931468294171001,107.59996227514243
-6.9279820168481026,107.64439848479417
-6.911076691281573,107.73026055464935
-6.845450361604279,107.59952246139561
-6.954022363351279,107.62851289715664
-6.947398002522718,107.70043605271017
-6.911722075794925,107.63817196386947
-6.94132291894714,107.59180203663101
-6.884596016364197,107.60280193667703
-6.91262641649421,107.63637861645854
-6.950440047957416,107.68794124536232
-6.921895390641904,107.59445223636936
-6.90459998475422,107.69125990665991
-6.894449852644889,107.7093010011383
-6.928017968662435,107.65401180668847
-6.940201486945684,107.68267097044856
-6.845547705858667,107.59848223356401
-6.912434841946065,107.68435790505765
-6.93564972090147,107.69981600288105
-6.931424266649846,107.67232887080974
-6.9274562427442286,107.6098774833276
-6.939256917066919,107.70329500620875
-6.915550959328292,107.67079154231666
-6.947466239222386,107.70321029645271
-6.861832831092368,107.59381589024561
-6.921431453616511,107.69473941129286
-6.860382298277239,107.62113971214265
-6.921232885892584,107.71707188283311
-6.9247700144458335,107.65102789736763
-6.868734166960632,107.62365748568011
-6.9223072079724925,107.63175759239873
-6.93442246426659,107.61103746598943
-6.901631282732565,107.64831945422887
-6.86965758441707,107.61532030017909
-6.9213668287003545,107.72527786605474
-6.93441633737978,107.64084575880194
-6.956448371211376,107.65656341377547
-6.935842481311972,107.70741837703828
-6.902951402418238,107.66869668974019
-6.939689325897222,107.66687987244364
-6.943860924027575,107.64242715719914
-6.852415727319254,107.61483227353227
-6.919988184409039,107.57599296024073
-6.9000837605733105,107.6194595414704
-6.9464786006071835,107.65493977875829
-6.95752818860793,107.60486490932165
-6.891278109340938,107.58284398646448
-6.878112218385847,107.61281723286703
-6.902759664462332,107.59125137336873
-6.889380477838744,107.61165310691426
-6.887766538960874,107.6165013548128
-6.907878102167272,107.6105155814088
-6.941158794747081,107.60072782640447
-6.9275505404291415,107.5536098393383
-6.868682216606422,107.61940396504667
-6.9332494633261685,107.61771270973873
-6.966762779978936,107.66917628882841
-6.894376707099934,107.6505915996058
-6.963960782034349,107.69489632089979
-6.90229650350004,107.56421472742277
-6.9030307096650425,107.60880257398327
-6.960571293796049,107.63323722260158
-6.8741123760919365,107.58725809489233
-6.956172092583596,107.67339369447673
-6.931141869719241,107.63215687663177
-6.858636379712366,107.62066869896313
-6.945172385866088,107.65684688097302
-6.863240702339341,107.58090793680988
-6.882948352303956,107.61337428548754
-6.951185690812538,107.69182912026324
-6.913360756881902,107.69494327632282
-6.916363390927781,107.6140938760666
-6.946883617439552,107.6038539931447
-6.95637548720486,107.65826610868345
-6.898507954258187,107.72820826640948
-6.943837263010297,107.60809002456706
-6.901862747053682,107.72636088464338
-6.92454961815696,107.66483082769217
-6.905693838379663,107.66882812424973
-6.894742399727266,107.7126421793453
-6.915053932164108,107.65767416748498
-6.892284196124904,107.60252603069975
-6.923495392067551,107.61928316639325
-6.927281127362775,107.63275496944452
-6.907310644985422,107.57843966124733
-6.9093940518143695,107.70421091794309
-6.929322302506677,107.62443769371659
-6.948765527630056,107.71275026378
-6.8987912433073175,107.60196952848212
-6.853327726064628,107.600594710072
-6.89694462006949,107.57336559583133
-6.907794233312982,107.58202013610037
-6.908893114085693,107.68752639856824
-6.908419581175277,107.67287162786808
-6.904187968623707,107.7079341032118
-6.926462527445485,107.6082245104271
-6.8658118804854436,107.58421716720729
-6.90616640961021,107.66751092794937
-6.910857568861404,107.63788621762541
-6.9039472620311715,107.62866487375945
-6.935884950966896,107.60583122963364
-6.943587783842817,107.68117440686503
-6.8958499039728185,107.63957183295724
-6.928914019095337,107.63315300029765
-6.906294404416758,107.5913749743869
-6.949106099755783,107.57332162762123
-6.922617718384115,107.57725378929528
-6.928761055291835,107.71659688033225
-6.952464265358727,107.64934130492212
-6.894292264038152,107.56995715380182
-6.887287508715426,107.57749274903456
-6.964855756020945,107.63984698014342
-6.864405178857354,107.59652274443103
-6.898163836393411,107.61710342196422
-6.861039547883226,107.60794110781595
-6.9111725897383165,107.57962333580448
-6.966442291106118,107.6959050122127
-6.909580841029798,107.61873985731035
-6.951383163088593,107.63534987609587
-6.924842533234196,107.61625579958009
-6.9270700115602,107.69146785543572
-6.916799679014857,107.67120685900436
-6.884954409855193,107.60509538250871
-6.958323069269656,107.67146932555455
-6.940509430053422,107.57013376362508
-6.878600803440889,107.60495661597132
-6.958215513584593,107.5963396513175
-6.926074588103847,107.63961828413227
-6.957256345049621,107.66275981972987
-6.8963639943571415,107.59396354804376
-6.878197484634791,107.62867340972915
-6.917828383500216,107.6119556429851
-6.867952966683331,107.580516473257
-6.906679097809012,107.73534503313854
-6.93749038250195,107.71575657344667
-6.905967023654916,107.67211102495699
-6.967908433493498,107.69129743200241
-6.925510368628142,107.64959969277083
-6.907002658929572,107.58575962595715
-6.939149229828282,107.61889852942944
-6.908397963280498,107.67058517775561
-6.929127132505098,107.56523974502765
